ശെരിക്കും നീയെന്താണ് ഉദ്ദേശിച്ചത്? അതൊന്ന് പരഞ്ഞേ..	smalltalk.dialog.what_do_you_mean
പറ, നീ എന്താണ് ഉദ്ദേശിച്ചത്?	smalltalk.dialog.what_do_you_mean
പറയൂ.. നീ ഉദ്ദേശിച്ചത് എന്താകുന്നു?	smalltalk.dialog.what_do_you_mean
പറ. താങ്കള്‍ ഉദ്ദേശിച്ചതെന്താ?	smalltalk.dialog.what_do_you_mean
അതെന്താ നീ ഉദ്ദേസിച്ചത്?	smalltalk.dialog.what_do_you_mean
എന്തോന്നാണ് നീ ഇപ്പോ ഉദ്ദേശിച്ചത്?	smalltalk.dialog.what_do_you_mean
എന്തോന്ന്? നീയെന്താണുദ്ദേസിക്കുന്നത്?	smalltalk.dialog.what_do_you_mean
എന്താണ് നീ ഉദ്ദേശിക്കുന്നത്?	smalltalk.dialog.what_do_you_mean
ഉദ്ദേശം എന്താണെന്ന് എനിക്ക് മനസിലായില്ല	smalltalk.dialog.what_do_you_mean
നീ എന്താണുദ്ദേസിക്കുന്നത് എന്ന് എനിക്ക് മനസിലാകുന്നില്ല	smalltalk.dialog.what_do_you_mean
നീയെന്താ ഉദ്ദേസിക്കുന്നത്? എനിക്ക് മനസിലായില്ല.	smalltalk.dialog.what_do_you_mean
എന്തുവാ നീ ഉദ്ദേശീച്ചേ? എനിക്ക് മനസിലായില്ല.	smalltalk.dialog.what_do_you_mean
അതെനിക്ക് പിടി കിട്ടിയില്ല. എന്താ നീ ഉദ്ദേസിച്ചത്?	smalltalk.dialog.what_do_you_mean
നീ ഉദ്ദേശിച്ചത് എന്താണെന്ന് എനിക്ക് മനസിലാകുന്നില്ല	smalltalk.dialog.what_do_you_mean
നിന്റെയുദ്ദേശം എനിക്കു മനസിലായില്ല	smalltalk.dialog.what_do_you_mean
അത് തെറ്റ്ആണ്	smalltalk.dialog.wrong
അത് തെറ്റാണ്	smalltalk.dialog.wrong
അതുതെറ്റാണു	smalltalk.dialog.wrong
ഏയ് അതല്ല	smalltalk.dialog.wrong
ഞാന്‍ ഉദ്ദേശീച്ചത് അതല്ല	smalltalk.dialog.wrong
അതല്ല ഞാനുദ്ദേശിച്ചത്	smalltalk.dialog.wrong
ഞാന്‍ ഉദ്ദേശീച്ചത് അത് അല്ല	smalltalk.dialog.wrong
ഏയ് അത് തെറ്റാണ്	smalltalk.dialog.wrong
അതു തെറ്റാണുകേട്ടോ	smalltalk.dialog.wrong
അത് തെറ്റാണ് കേട്ടോ	smalltalk.dialog.wrong
അത് തെറ്റ്	smalltalk.dialog.wrong
അതുതെറ്റാകുന്നു	smalltalk.dialog.wrong
അതു തെറ്റാണ് കേട്ടോ	smalltalk.dialog.wrong
അതല്ല ഞാന്‍ ചോദിച്ചത്	smalltalk.dialog.wrong
ഞാന്‍ ചോദിച്ചതതല്ല	smalltalk.dialog.wrong
അതല്ല ഞാന്‍ പരയുന്നത്	smalltalk.dialog.wrong
ഞാന്‍ പറഞ്ഞതതല്ല കേട്ടോ	smalltalk.dialog.wrong
ഞാന്‍ പറഞ്ഞത് അതല്ല	smalltalk.dialog.wrong
തെറ്റ്	smalltalk.dialog.wrong
അത് ശെരിയല്ല	smalltalk.dialog.wrong
ഹ ഹ	smalltalk.emotions.ha_ha
ഹ ഹ ഹ	smalltalk.emotions.ha_ha
ഹാ ഹാ ഹാ	smalltalk.emotions.ha_ha
ഹ. ഹ. ഹ.	smalltalk.emotions.ha_ha
ഹ.. ഹാ..	smalltalk.emotions.ha_ha
ഹി. ഹി. ഹി.	smalltalk.emotions.ha_ha
ഹി.. ഹി.. ഹി..	smalltalk.emotions.ha_ha
ഹാ.. ഹാ.. ഹി. ഹി	smalltalk.emotions.ha_ha
ഹിഹി	smalltalk.emotions.ha_ha
ഹഹ	smalltalk.emotions.ha_ha
ഹു ഹു ഹു	smalltalk.emotions.ha_ha
ഹൂ.. ഹൂ.. ഹൂ…	smalltalk.emotions.ha_ha
ഹ.. അടിപൊളി..	Smalltalk.emotions.ha_ha
തമാശ	Smalltalk.emotions.ha_ha
ഹ ഹ കലക്കി	Smalltalk.emotions.ha_ha
ഹഹ അത് തമ്മശ	Smalltalk.emotions.ha_ha
അതു തമാശ ഹ ഹ ഹ	Smalltalk.emotions.ha_ha
Ha ha	Smalltalk.emotions.ha_ha
Lol	Smalltalk.emotions.ha_ha
LOL	Smalltalk.emotions.ha_ha
Hi hi hi	Smalltalk.emotions.ha_ha
Ha.. ha.. ha..	Smalltalk.emotions.ha_ha
വൗ	smalltalk.emotions.wow
വാവ്	smalltalk.emotions.wow
സൂപ്പര്‍	smalltalk.emotions.wow
അടിപൊളി	smalltalk.emotions.wow
വാവ് അടിപൊളി	smalltalk.emotions.wow
വൗ സൂപ്പറ്	smalltalk.emotions.wow
ചേട്ടന്‍ സൂപ്പറാ	smalltalk.emotions.wow
കിടിലം	smalltalk.emotions.wow
തകര്‍ത്തു	smalltalk.emotions.wow
തിമിര്‍ത്തു	smalltalk.emotions.wow
കൊട് കൈ	smalltalk.emotions.wow
വാവ് കൊട് കൈ	smalltalk.emotions.wow
പൊളിച്ച്	smalltalk.emotions.wow
പൊളിച്ചു കേട്ടോ	smalltalk.emotions.wow
കിടിലം തന്നെ	smalltalk.emotions.wow
അത് ഷൂപ്പര്‍ !	smalltalk.emotions.wow
അത് പൊളിച്ചല്ലോ	smalltalk.emotions.wow
സമ്മതിച്ചിരിക്കുന്നു	smalltalk.emotions.wow
നിന്നെ സമ്മതിച്ച് തന്നിരിക്കുന്നു	smalltalk.emotions.wow
നിന്നെ ഞാന്‍ സമ്മതിച്ചിരിക്കുന്നു	smalltalk.emotions.wow
Wow	smalltalk.emotions.wow
Whoa	smalltalk.emotions.wow
See ya	smalltalk.greetings.bye
Bye	smalltalk.greetings.bye
Good bye	smalltalk.greetings.bye
ഗൂഡ് ബൈ	smalltalk.greetings.bye
ബൈ ബൈ	smalltalk.greetings.bye
റ്റാ റ്റാ	smalltalk.greetings.bye
റ്റാ റ്റാ ബൈ ബൈ	smalltalk.greetings.bye
ബൈ ദ ബൈ	smalltalk.greetings.bye
അപ്പോ കാണാം	smalltalk.greetings.bye
വീണ്ടും കാണാം കേട്ടോ	smalltalk.greetings.bye
അപ്പോ ശെരി, കാണാം	smalltalk.greetings.bye
നാളെക്കാണാം	smalltalk.greetings.bye
കാണാം	smalltalk.greetings.bye
അപ്പോ കാണാം	smalltalk.greetings.bye
ഞാന്‍ പൊകുന്നു	smalltalk.greetings.bye
പോട്ടേ	smalltalk.greetings.bye
ഞാന്‍ പോട്ടേ	smalltalk.greetings.bye
സീ യൂ	smalltalk.greetings.bye
വിട	smalltalk.greetings.bye
അപ്പോള്‍ വിട	smalltalk.greetings.bye
വീണ്ടും കാണുംവരെ വിട..	smalltalk.greetings.bye
ഗുഡ് എവനിങ്ങ്	smalltalk.greetings.goodevening
ഗുഡിവനിങ്ങ്	smalltalk.greetings.goodevening
ഗുഡ് ഇവനിങ്ങ്	smalltalk.greetings.goodevening
ഗുഡ് ആഫ്റ്റര്‍ നൂണ്‍	smalltalk.greetings.goodevening
ഗുഡ് മോര്‍ണിങ്ങ്	smalltalk.greetings.goodmorning
ഗുഡ് മോണിങ്ങ്	smalltalk.greetings.goodmorning
സുപ്രഭാതം	smalltalk.greetings.goodmorning
ഹായ് സുപ്രഭാതം	smalltalk.greetings.goodmorning
മോണിങ്ങ്	smalltalk.greetings.goodmorning
ഗുഡ് നൈറ്റ്	smalltalk.greetings.goodnight
നൈറ്റ്	smalltalk.greetings.goodnight
ഗുഡ് നൈറ്റ് ഡാ	smalltalk.greetings.goodnight
ശുഭരാത്രി	smalltalk.greetings.goodnight
രാത്രി ശുഭ രാത്രി	smalltalk.greetings.goodnight
രാത്രി ശുഭരാത്രി	smalltalk.greetings.goodnight
ഹായ്	smalltalk.greetings.hello
ഹൈ	smalltalk.greetings.hello
ഹലോ	smalltalk.greetings.hello
ഹേയാ	smalltalk.greetings.hello
പൂയ്	smalltalk.greetings.hello
കൂയ്	smalltalk.greetings.hello
ആരുമില്ലേ ഇവിടെ	smalltalk.greetings.hello
ആരങ്കിലുമുണ്ടോ ഇവിടെ?	smalltalk.greetings.hello
ഹേയ്	smalltalk.greetings.hello
നമസ്കാരം	smalltalk.greetings.hello
ഡീ	smalltalk.greetings.hello
ടീ	smalltalk.greetings.hello
ഡാ	smalltalk.greetings.hello
ടാ	smalltalk.greetings.hello
ബോട്ടേ	smalltalk.greetings.hello
ഹേയ് ബോട്ടേ	smalltalk.greetings.hello
ഹായ് ഡാ	smalltalk.greetings.hello
ഹായ് ഡീ	smalltalk.greetings.hello
ഹാലോ	smalltalk.greetings.hello
ഹലോ ഡാ	smalltalk.greetings.hello
ഹലോ ടാ	smalltalk.greetings.hello
ഹലോ ടീ	smalltalk.greetings.hello
ഹലോ ഡീ	smalltalk.greetings.hello
അലോ	smalltalk.greetings.hello
അലോ അലോ	smalltalk.greetings.hello
ഹല ഹല	smalltalk.greetings.hello
സുഖമാണൊ?	smalltalk.greetings.how_are_you
സുഖമാണോ?	smalltalk.greetings.how_are_you
നിനക്ക് സുഖമാണോ?	smalltalk.greetings.how_are_you
നിനക്ക് എന്തുണ്ട്?	smalltalk.greetings.whatsup
എന്തുണ്ട് വിശേഷം	smalltalk.greetings.whatsup
വിശേഷമെന്തുണ്ട്	smalltalk.greetings.whatsup
സുഖമുണ്ടൊ?	smalltalk.greetings.how_are_you
എന്തൊക്കെയുണ്ട് വിശേഷം	smalltalk.greetings.whatsup
എങ്ങനെ പോകുന്നു	smalltalk.greetings.how_are_you
നന്നായി പോകുന്നോ?	smalltalk.greetings.how_are_you
എങ്ങനുണ്ട്?	smalltalk.greetings.how_are_you
എങ്ങനെപോകുന്നു	smalltalk.greetings.how_are_you
എങ്ങനെ പോകുന്നു?	smalltalk.greetings.how_are_you
നിനക്ക് എങ്ങനുണ്ട്?	smalltalk.greetings.how_are_you
സൗഖ്യം?	smalltalk.greetings.how_are_you
ഹൗ ഡു യൂ ഡു?	smalltalk.greetings.how_are_you
ഹലോ മാഡം. വെല്‍ക്കം റ്റു ഊട്ടി, നൈസ് ടു മീറ്റ് യൂ..	smalltalk.greetings.nice_to_meet_you
ഹലോ മാഡം. നൈസ് ടു മീറ്റ് യൂ..	Smalltalk.greetings.nice_to_meet_you
നൈസ് റ്റു മീറ്റ് യൂ	Smalltalk.greetings.nice_to_meet_you
നിന്നെ കണ്ടതില്‍ വല്യ സന്തോഷം	Smalltalk.greetings.nice_to_meet_you
കണ്ടതില്‍ വലിയ സന്തോഷം	Smalltalk.greetings.nice_to_meet_you
നിന്നെക്കണ്ടതില്‍ വല്യ സതോഷം	Smalltalk.greetings.nice_to_meet_you
കണ്ടതില്‍ വലിയ സന്തോഷമുണ്ട്	Smalltalk.greetings.nice_to_meet_you
കണ്ടല്ലോ, സന്തോഷം	Smalltalk.greetings.nice_to_meet_you
കണ്ടു.., ത്രിപ്തിയായി !	Smalltalk.greetings.nice_to_meet_you
കാണാന്‍ കഴിഞതില്‍ വല്യ സന്തോഷം	Smalltalk.greetings.nice_to_meet_you
നിന്നെ കണ്ടതില്‍ വല്യ സന്തോഷം	Smalltalk.greetings.nice_to_meet_you
നിന്നെ കണ്ടുമുട്ടിയതില്‍ ഞാന്‍ സന്തോഷിക്കുന്നു	Smalltalk.greetings.nice_to_meet_you
നിന്നോട് സമ്സാടിക്കാനായതില്‍ വല്യ സന്തോഷം	smalltalk.greetings.nice_to_talk_to_you
സമ്സാരിക്കാനായതില്‍ നല്ല സന്തോഷം	smalltalk.greetings.nice_to_talk_to_you
നിന്നോട് സമ്സാരിക്കാന്‍ ആയതില് നല്ല സന്തോഷം	smalltalk.greetings.nice_to_talk_to_you
സമ്സാരിക്കന് ആയതില്‍ വല്യ സന്തോഷം	smalltalk.greetings.nice_to_talk_to_you
സമ്സാരിക്കന്‍ കഴിഞല്ലോ, സന്തോഷം	smalltalk.greetings.nice_to_talk_to_you
നിന്നോട് സമ്സാരിക്കാനായതില്‍ വല്യ സന്തോഷമുണ്ട്..	Smalltalk.greetings.nice_to_talk_to_you
എനിക്ക് ദേഷ്യം വരുന്നുണ്ട്	smalltalk.user.angry
എനിക്ക് നല്ല ദേഷ്യം വരുന്നു	smalltalk.user.angry
ദേഷ്യം വരുന്നു	smalltalk.user.angry
ഡീ എനിക്ക് ദേഷ്യം വരുന്നു	smalltalk.user.angry
ഡാ എനിക്ക് ദേഷ്യമ് വരുന്നുണ്ട്	smalltalk.user.angry
എനിക്ക് ദേഷ്യം വരുന്നുണ്ട് കേട്ടോ	smalltalk.user.angry
ദേഷ്യം വരുന്നുണ്ടുകേട്ടോ	smalltalk.user.angry
എനിക്ക് പ്രാന്ത് പിടിക്കുന്നു	smalltalk.user.angry
എനിക്കുപ്രാന്തുപിടിക്കുന്നുണ്ട്	smalltalk.user.angry
എനിക്ക് പ്രാന്തുപിടിക്കുന്നുണ്ട്	smalltalk.user.angry
എനിക്ക് വട്ടു പിടിക്കുന്നു	smalltalk.user.angry
എനിക്ക് വട്ടായേ	smalltalk.user.angry
നല്ല പൊളിഞ്ഞുകേറുന്നുണ്ട്	smalltalk.user.angry
എനിക്ക് പൊളിഞ്ഞു കേറുന്നുണ്ട്	smalltalk.user.angry
എനിക്ക് നല്ല പൊലിയുന്നുണ്ട്	smalltalk.user.angry
എനിക്കുനല്ല പൊളിഞു കേറുന്നുണ്ട്	smalltalk.user.angry
പണ്ടാരം നല്ല പൊളിഞ്ഞുകേറുന്നുണ്ട്	smalltalk.user.angry
കലിപ്പ് സഹിക്കാനാകുന്നില്ല	smalltalk.user.angry
കലിച്ചുകേറുന്നുണ്ട്	smalltalk.user.angry
നക്ക കലിപ്പ് വരുന്നുണ്ട്	smalltalk.user.angry
തള്ളേ കലിപ്പ് തീരണില്ലല്ലാ	smalltalk.user.angry
നല്ല കലിപ്പ് വരുന്നുണ്ട്	smalltalk.user.angry
ശെരിക്കുമ് എനിക്ക് നല്ല ദേഷ്യമാകുന്നുണ്ട്	smalltalk.user.angry
ശെരിക്കും ദേഷ്യം വരുന്നുണ്ട്	smalltalk.user.angry
ഞാന്‍ എത്തി	smalltalk.user.back
ഞാന്‍ എത്തികേട്ടോ	smalltalk.user.back
ഞാന്‍ മടങ്ങിയത്തി	smalltalk.user.back
ഇതാ ഞാനെത്തി	smalltalk.user.back
ഹ ഹ ഞാന്‍ എത്തിപ്പോയി	smalltalk.user.back
ഞാനെത്തിപ്പോയ്	smalltalk.user.back
ഞാനെത്തിപ്പൊയി	smalltalk.user.back
ഞാന് തിരിച്ചെത്തി കേട്ടോ	smalltalk.user.back
ഞാന്‍ തിരിച്ചു വന്നു	smalltalk.user.back
ഞാന്‍ വന്നു	smalltalk.user.back
ഞാനിതാ വീണ്ടും എത്തിയിരിക്കുന്നു	smalltalk.user.back
ഞാനിതാ മടങ്ങിയെത്തിയിരിക്കുന്നു	smalltalk.user.back
ഞാന്‍ പിന്നേം വന്നു	smalltalk.user.back
ഞാന്‍ വീണ്ടും വന്നേ	smalltalk.user.back
ഞാന്‍ മടങ്ങിയെത്തി കേട്ടോ	smalltalk.user.back
എനിക്ക് ബോറടിക്കുന്നു.	smalltalk.user.bored
എനിക്ക് ബോറടിച്ചിട്ടൊരു രക്ഷയുമില്ല	smalltalk.user.bored
ആ ബോറടിക്കുന്നു	smalltalk.user.bored
ബോരടി	smalltalk.user.bored
ബോറടി	smalltalk.user.bored
ബോരടിക്കുന്നേ	smalltalk.user.bored
ബോറടിക്കുന്നേ	smalltalk.user.bored
ഓ ബോറടിക്കുന്നേ	smalltalk.user.bored
അയ്യോ ബോറട്ക്കുന്നു	smalltalk.user.bored
ഞാനിപ്പൊ ബോറടിച്ച് മരിക്കും	smalltalk.user.bored
ബോറടിച്ചിട്ടുവയ്യേ	smalltalk.user.bored
ബോറടിച്ചിട്ട് വയ്യായേ	smalltalk.user.bored
ബോറടിച്ചിട്ട് വയ്യേ	smalltalk.user.bored
ബോറടിക്കുന്നല്ലൊ	smalltalk.user.bored
ബോറടിക്കുന്നുണ്ട്	smalltalk.user.bored
എനിക്ക് ബോറടിക്കുന്നുണ്ട്	smalltalk.user.bored
എനിക്ക് ബോറാകുന്നുണ്ട് കേട്ടോ	smalltalk.user.bored
നീ ബോറായി വരുന്നു	smalltalk.user.bored
നീ ബോറായിത്തുടങ്ങി	smalltalk.user.bored
എനിക്ക് ബോരായിതുടങ്ങി	smalltalk.user.bored
എനിക്ക് ബോറായിത്തുടങ്ങി	smalltalk.user.bored
എനിക്ക് ബോറടിച്ചുതുടങ്ങി	smalltalk.user.bored
എനിക്ക് ബോറടിച്ചു തുടങ്ങി	smalltalk.user.bored
എന്തു ബോറാണ് നീ	smalltalk.user.bored
നീയെന്ത് ബോറാണ്	smalltalk.user.bored
ബോറ്	smalltalk.user.bored
ബോറ് ബോറേ..	smalltalk.user.bored
ഞാന്‍ ബിസിയാ	smalltalk.user.busy
ഞാന്‍ തിരക്കിലാണ്	smalltalk.user.busy
ഞാനിപ്പോ ബിസിയാണ്	smalltalk.user.busy
ഞാനിപ്പോ തിരക്കിലാ	smalltalk.user.busy
ഞാന്‍ വര്‍ക്കിലാണ്	smalltalk.user.busy
ഞാനിപ്പോ പണിയിലാണ്	smalltalk.user.busy
ഇപ്പോ പണിയിലാണ്	smalltalk.user.busy
ശല്യപ്പെടുത്തല്ലേ	smalltalk.user.busy
ഹാ ശല്യമുണ്ടാകാതെ	smalltalk.user.busy
ശല്യം ഉണ്ടാകാതെ പോ	smalltalk.user.busy
എനിക്ക് വേറേ പണിയുണ്ട്	smalltalk.user.busy
എനിക്കിപ്പോ പണിയുണ്ട്	smalltalk.user.busy
എനിക്ക് ഒത്തിരി പണി ഉണ്ട്	smalltalk.user.busy
എനിക്കൊത്തിരി പണിയുണ്ട്	smalltalk.user.busy
എനിക്കുവേറേ പണിയുണ്ട്	smalltalk.user.busy
എനിക്കൊത്തിരി ജോലിയുണ്ട്	smalltalk.user.busy
എനിക്കൊത്തിരി പണിയുണ്ട്	smalltalk.user.busy
എനിക്ക് കുറേ ജോലി തീര്‍കാനുണ്ട്	smalltalk.user.busy
എനിക്ക് വേറേ ജോലി ചെയ്യാന്‍ കിടക്കണ്	smalltalk.user.busy
എനിക്ക് പണിതീര്‍ക്കാന്‍ കിടക്കണ്	smalltalk.user.busy
ഹാ.. എനിക്ക് പണി കിടക്കണു	smalltalk.user.busy
പോടീ എനിക്കുവേറേ പണിയുണ്ട്	smalltalk.user.busy
ബിസി	smalltalk.user.busy
തിരക്കാ	smalltalk.user.busy
പണി പണി	smalltalk.user.busy
പണിയുണ്ടേ പണി	smalltalk.user.busy
പണ്ടാരം ഉറക്കം വന്നില്ലല്ലോ	smalltalk.user.can_not_sleep
പണ്ടാരം ഉരക്കം വരുന്നില്ല്	smalltalk.user.can_not_sleep
കൊപ്പ് ഉറങ്ങാനും പറ്റുന്നില്ല	smalltalk.user.can_not_sleep
ഉറക്കം വരുന്നില്ലെടീ	smalltalk.user.can_not_sleep
ഉറക്കം വരുന്നില്ലെടാ	smalltalk.user.can_not_sleep
ഉറക്കമില്ല	smalltalk.user.can_not_sleep
എനിക്കുറക്കമില്ല	smalltalk.user.can_not_sleep
എനിക്കിന്നുറക്കമില്ലെന്നുതൊന്നുന്നു	smalltalk.user.can_not_sleep
എനിക്കിന്ന് ഉറക്കമില്ലെന്ന് തോന്നുന്നു	smalltalk.user.can_not_sleep
ഉറക്കമില്ലാത്ത രാവുകള്‍	smalltalk.user.can_not_sleep
ടീ എനിക്ക് ഉറക്കം വരുന്നില്ല	smalltalk.user.can_not_sleep
എന്തോ എനിക്കുറങ്ങാന്‍ പറ്റണില്ല	smalltalk.user.can_not_sleep
എനിക്കുറങ്ങാന്‍ പറ്റുന്നില്ല	smalltalk.user.can_not_sleep
ഉറക്കം വരുന്നില്ല	smalltalk.user.can_not_sleep
ഷിറ്റ് ഉറക്കം വരണില്ല	smalltalk.user.can_not_sleep
എന്റെ ഉറക്കം പോയി	smalltalk.user.can_not_sleep
എന്റെയുറക്ക്ം പോയന്നു തോന്നുന്നു	smalltalk.user.can_not_sleep
ഉറക്കം പോയി, നാശം	smalltalk.user.can_not_sleep
നാശം ഉറക്കവുമ് വരണില്ല	smalltalk.user.can_not_sleep
ഞാനിന്ന് ഉറങ്ങുന്നില്ല	smalltalk.user.can_not_sleep
എന്തായാലും ഉരക്കം വരുന്നില്ല	smalltalk.user.can_not_sleep
എന്തായാലും ഉണ്ടായിരുന്ന ഉറക്കം പോയി	smalltalk.user.can_not_sleep
ആ.. അങ്ങനെ ഉറക്കം പോയി	smalltalk.user.can_not_sleep
ഇതെന്തു മറിമായം? ഉറക്കവും വരുന്നില്ലേ?	smalltalk.user.can_not_sleep
ഒറങ്ങാനും പറ്റണില്ല	smalltalk.user.can_not_sleep
എനിക്കൊറങ്ങാന്‍ പറ്റണുമില്ല	smalltalk.user.can_not_sleep
എനിക്കൊറക്കം വരുന്നില്ല	smalltalk.user.can_not_sleep
ഒറക്കം പൊയെന്ന് തോന്നുന്നു	smalltalk.user.can_not_sleep
എനിക്കിപ്പോ സംസാരിക്കന്‍ താല്പര്യമില്ല	smalltalk.user.does_not_want_to_talk
എനിക്ക് ഇപ്പോള്‍ സമ്സാരിക്കാന്‍ യാതൊരു തല്‍പര്യവും ഇല്ല	smalltalk.user.does_not_want_to_talk
എനിക്കിപ്പോ സംസാരിക്കാനൊരു താല്പര്യവുമില്ല	smalltalk.user.does_not_want_to_talk
സമ്സാരിക്കാന്‍ എനിക്കിപ്പോ ഒരു താല്പര്യവുമ് ഇല്ല	smalltalk.user.does_not_want_to_talk
എനിക്ക് നിന്നോട് ഇപ്പോള്‍ സമ്സാരിക്കാന്‍ വയ്യ.	smalltalk.user.does_not_want_to_talk
നിന്നൊടെനിക്ക് സംസാരിക്കന്‍ ഒരു തല്‍പര്യവുമില്ല	smalltalk.user.does_not_want_to_talk
നിന്നോടെനിക്ക് സംസാരിക്കണ്ട.	smalltalk.user.does_not_want_to_talk
നിന്നോട് എനിക്കിപ്പോ മിണ്ടാന്‍ സമയമില്ല.	smalltalk.user.does_not_want_to_talk
എനിക്കിപ്പോ നിന്നോട് മിണ്ടാന്‍ കഴിയില്ല.	smalltalk.user.does_not_want_to_talk
എനിക്ക് നിന്നോട് മിണ്ടാന്‍ തോന്നുന്നില്ല	smalltalk.user.does_not_want_to_talk
നിന്നോട് മിണ്ടാനിപ്പോളെനിക്ക് തോന്നുന്നില്ല.	smalltalk.user.does_not_want_to_talk
നിന്നോട് മിണ്ടാനിപ്പോ എനിക്ക് തോന്നുന്നില്ല	smalltalk.user.does_not_want_to_talk
നിന്നോടിപ്പോ മിണ്ടാന്‍ എനിക്കൊരു ആഗ്രഹവുമില്ല.	smalltalk.user.does_not_want_to_talk
ഞാന്‍ നിന്നോട് മിണ്ടില്ല	smalltalk.user.does_not_want_to_talk
നിന്നോട് മിണ്ടില്ല.	smalltalk.user.does_not_want_to_talk
ഞാന് ഇനി മിണ്ടില്ല	smalltalk.user.does_not_want_to_talk
ഇനി നിനോട് ഞാന് സമ്സാരിക്കില്ല.	smalltalk.user.does_not_want_to_talk
ഞാനിനി മിണ്ടില്ല	smalltalk.user.does_not_want_to_talk
ഞാനിനി സമ്സാരിക്കില്ല	smalltalk.user.does_not_want_to_talk
ഞാന്‍ സമ്സാരം നിര്‍ത്തി.	smalltalk.user.does_not_want_to_talk
ഇനിമുതല്‍ ഞാന്‍ നിന്നോട് മിണ്ടില്ല	smalltalk.user.does_not_want_to_talk
ഞാനിനി മിണ്ടില്ല	smalltalk.user.does_not_want_to_talk
ഞാനിനി സംസാരിക്കില്ല നിന്നോട്.	smalltalk.user.does_not_want_to_talk
ഇനി നമ്മള്‍ തമ്മില്‍ സമ്സാരിക്കില്ല	smalltalk.user.does_not_want_to_talk
ഇനി നമ്മള്‍തമ്മില്‍ മിണ്ടില്ല	smalltalk.user.does_not_want_to_talk
ഞാന്‍ നിന്നോടുള്ള സംസാരം നിര്ത്തി	smalltalk.user.does_not_want_to_talk
നിന്നോടുള്ള സംസാരം നിര്‍ത്തി ഞാന്‍..	smalltalk.user.does_not_want_to_talk
നിര്‍ത്തി ഞാന്‍ സംസാരം.	Smalltalk.user.does_not_want_to_talk
ഞാന്‍ എക്സൈറ്റഡ് ആണ്	smalltalk.user.excited
ഞാന്‍ വളരേ എക്സൈറ്റഡ് ആണു കേട്ടോ	smalltalk.user.excited
ഇന്ന് ഞാന് വല്യ എനര്‍ജറ്റിക്ക് ആണ്	smalltalk.user.excited
ഹ ഹ ഞാന്‍ ത്രില്ലടിച്ചിരിക്കുവാണ്	smalltalk.user.excited
എനിക്ക് ത്രില്ലടിക്കുന്നു	smalltalk.user.excited
വളരെ ത്രില്ലിലാണ് ഞാന്‍	smalltalk.user.excited
ഞാന്‍ വളരേ ത്രില്ലിലാണ്	smalltalk.user.excited
ഫീലിങ്ങ് എക്സൈറ്റഡ്	smalltalk.user.excited
അയാം ഫീലിങ്ങ് എക്സൈറ്റഡ്	smalltalk.user.excited
നിന്നോട് സംസാരിക്കാനുള്ള ത്രില്ലിലാണ് ഞാനിപ്പോ	smalltalk.user.excited
ഞാനിപ്പോ ഉരങ്ങാന്‍ പോകുന്നു	smalltalk.user.going_to_bed
ഞാന്‍ ഉറങ്ങാന്‍ പൊകുവാ	smalltalk.user.going_to_bed
ഞാന്‍ ഉറങ്ങാന്‍ പോകുന്നു	smalltalk.user.going_to_bed
ഞാന്‍ പോകുവാ ഉറങ്ങണം	smalltalk.user.going_to_bed
ഞാന്‍ പോകുന്നു ഉറക്കം വരുന്നുണ്ട്	smalltalk.user.going_to_bed
ഞാന്‍ പോട്ടേ. ഉറക്കം വരുന്നുണ്ട്..	smalltalk.user.going_to_bed
അപ്പോ ശരി, ഞാന്‍ പോകുന്നു. ഉരങ്ങാന്‍.	smalltalk.user.going_to_bed
എനിക്ക് ഉറക്കം വരണു..	smalltalk.user.going_to_bed
ഞാന്‍ ഉറങ്ങാന്‍ പോട്ടെ.. ബൈ.. ബൈ..	smalltalk.user.going_to_bed
ഞാന്‍ ഉറങ്ങാന്‍ പോകട്ടേ. നല്ല ക്ഷീണം.	smalltalk.user.going_to_bed
നല്ല ഉറക്ക ക്ഷീണം. എനിക്ക് ഉറങ്ങനം.	smalltalk.user.going_to_bed
ഉറക്കം വരുന്നേ..	smalltalk.user.going_to_bed
അപ്പോ നാളെക്കാണാം. ഉറങ്ങട്ടേ..	smalltalk.user.going_to_bed
ഞാന്‍ കിടക്കാന്‍ പോകുവാ. നല്ല് ഉറക്ക ക്ഷീണമുണ്ട്.	smalltalk.user.going_to_bed
നല്ല ക്ഷീണമുണ്ട്. ഉറക്കം വരുന്നു. ഞാനൊന്ന് കിടക്കട്ടേ..	smalltalk.user.going_to_bed
ഇതിവിടെ ഇരിക്കട്ടെ, ഞാനൊന്ന് കിടക്കട്ടെ.	smalltalk.user.going_to_bed
ഉറങ്ങണം. എനിക്കുറങ്ങണം.	smalltalk.user.going_to_bed
ഞാനുറങ്ങട്ടേ..	smalltalk.user.going_to_bed
അപ്പോ ശരി ശശിയേ. ഞാന്‍ പോകുന്നു. ഉറങ്ങാന്‍.	smalltalk.user.going_to_bed
ഞാന്‍ പോകുവാ ഉറങ്ങാന്‍.	smalltalk.user.going_to_bed
ഞാന്‍ കിടക്കാന്‍ പൊണ്.	smalltalk.user.going_to_bed
അപ്പോ ഞാന്‍ കിടക്കട്ടേ.	smalltalk.user.going_to_bed
ഞാനൊന്ന് മയങ്ങട്ടേ.	smalltalk.user.going_to_bed
